Provider,Name,Set,Finish,Code,Reason
cardmarket,Nullrune Gloves,cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Nullrune Boots,cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Hope Merchant's Hood,cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Heartened Cross Strap,cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Goliath Gauntlet,cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Snapdragon Scalers,cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Bracers of Belief,cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Vest of the First Fist,cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Mage Master Boots,cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Flock of the Feather Walkers (Red),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Flock of the Feather Walkers (Yellow),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Flock of the Feather Walkers (Blue),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Ravenous Rabble (Red),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Ravenous Rabble (Yellow),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Ravenous Rabble (Blue),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Scar for a Scar (Red),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Scar for a Scar (Yellow),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Scar for a Scar (Blue),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Pummel (Red),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Pummel (Yellow),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Pummel (Blue),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Razor Reflex (Red),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Razor Reflex (Yellow),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Razor Reflex (Blue),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Fate Foreseen (Red),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Fate Foreseen (Yellow),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Fate Foreseen (Blue),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Sink Below (Red),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Sink Below (Yellow),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Sink Below (Blue),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Unmovable (Red),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Unmovable (Yellow),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Unmovable (Blue),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Come to Fight (Red),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Come to Fight (Yellow),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Come to Fight (Blue),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Nimblism (Red),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Nimblism (Yellow),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Nimblism (Blue),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Sloggism (Red),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Sloggism (Yellow),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Sloggism (Blue),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Whisper of the Oracle (Red),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Whisper of the Oracle (Yellow),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Whisper of the Oracle (Blue),cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Copper,cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Quicken,cm-expansion-5041,normal,,unmapped-expansion
cardmarket,Talismanic Lens,cm-expansion-5041,normal,,unmapped-expansion
cardmarket,"Rhinar, Reckless Rampage // Rhinar",cm-expansion-4477,normal,,no-price
cardmarket,"Rhinar, Reckless Rampage // Rhinar",cm-expansion-4479,normal,,unmapped-expansion
cardmarket,"Katsu, the Wanderer // Katsu",cm-expansion-4479,normal,,unmapped-expansion
cardmarket,"Katsu, the Wanderer // Katsu",cm-expansion-4477,normal,,no-price
cardmarket,Dorinthea Ironsong // Dorinthea,cm-expansion-4479,normal,,unmapped-expansion
cardmarket,Dorinthea Ironsong // Dorinthea,cm-expansion-4477,normal,,no-price
cardmarket,Even Bigger Than That! (Red),Outsiders,normal,,no-counterpart
cardmarket,Even Bigger Than That! (Yellow),Outsiders,normal,,no-counterpart
cardmarket,Even Bigger Than That! (Blue),Outsiders,normal,,no-counterpart
cardmarket,Taylor,cm-expansion-4489,normal,,unmapped-expansion
cardmarket,Bone Basher,Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Bone Vizier,Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Blossom of Spring,Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Ironhide Gauntlet,Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Ironhide Legs,Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Ironrot Helm,Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Gallantry Gold,Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Ironrot Legs,Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Pack Hunt (Red),Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Bare Fangs (Red),Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Wild Ride (Red),Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Awakening Bellow (Red),Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Smash Instinct (Yellow),Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Smash with Big Tree (Yellow),Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Raging Onslaught (Yellow),Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Wounded Bull (Yellow),Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Rally the Rearguard (Blue),Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Come to Fight (Blue),Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Second Swing (Red),Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Sharpen Steel (Red),Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,In the Swing (Red),Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Ironsong Response (Red),Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Driving Blade (Yellow),Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Out for Blood (Yellow),Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Hit and Run (Blue),Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Flock of the Featherwalkers (Red),Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Titanium Bauble,Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Rhinar,Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,"Dorinthea, Quicksilver Prodigy",Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,"Dawnblade, Resplendent",Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Beast Mode (Red),Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Barraging Beatdown (Yellow),Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Warrior's Valor (Red),Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Slice and Dice (Yellow),Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Sigil of Solace (Blue),Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,Wrecker Romp (Blue),Classic Battles: Rhinar vs Dorinthea,normal,,no-counterpart
cardmarket,"Dromai, Ash Artist",Uprising,normal,UPR001,no-counterpart
cardmarket,Skittering Sands,Uprising,normal,,no-price
cardmarket,Ash,Uprising,normal,UPR043,no-price
cardmarket,"Iyslander, Stormbind",Uprising,normal,UPR102,no-counterpart
cardmarket,Iyslander,Uprising,normal,UPR103,no-counterpart
cardmarket,Ice Bolt,Uprising,normal,,no-counterpart
cardmarket,Dromai,Uprising,normal,UPR002,no-counterpart
cardmarket,Storm of Sandikai,Uprising,normal,UPR003,no-counterpart
cardmarket,"Fai, Rising Rebellion",Uprising,normal,UPR044,no-counterpart
cardmarket,Fai,Uprising,normal,UPR045,no-counterpart
cardmarket,Icebind,Uprising,normal,,no-counterpart
cardmarket,Cold Snap,Uprising,normal,,no-counterpart
cardmarket,Crown of Providence,Uprising,normal,,no-counterpart
cardmarket,Searing Emberblade,Uprising,normal,UPR046,no-counterpart
cardmarket,Blood of the Dracai,Uprising,normal,,no-counterpart
cardmarket,Blossom of Spring,cm-expansion-4501,normal,,unmapped-expansion
cardmarket,Flamescale Furnace,Uprising,normal,,no-counterpart
cardmarket,Iyslander // Iyslander,Uprising,normal,,no-counterpart
cardmarket,Coronet Peak,Uprising,normal,,no-counterpart
cardmarket,Ghostly Touch,Uprising,normal,,no-counterpart
cardmarket,Tiger Stripe Shuko,Uprising,normal,,no-counterpart
cardmarket,Waning Moon,Uprising,normal,UPR165,no-counterpart
cardmarket,Alluvion Constellas,Uprising,normal,,no-counterpart
cardmarket,Helio's Mitre,Uprising,normal,UPR183,no-counterpart
cardmarket,Dragons of Legend,Uprising,normal,UPR225,no-counterpart
cardmarket,Dromai,cm-expansion-5100,normal,,unmapped-expansion
cardmarket,Aether Ashwing // Ash,cm-expansion-5100,normal,,unmapped-expansion
cardmarket,Storm of Sandikai,cm-expansion-5100,normal,,unmapped-expansion
cardmarket,Ironhide Helm,cm-expansion-5100,normal,,unmapped-expansion
cardmarket,Deep Blue,cm-expansion-5100,normal,,unmapped-expansion
cardmarket,Silken Form,cm-expansion-5100,normal,,unmapped-expansion
cardmarket,Ironhide Legs,cm-expansion-5100,normal,,unmapped-expansion
cardmarket,Red Hot,cm-expansion-5100,normal,,unmapped-expansion
cardmarket,Lava Burst,cm-expansion-5100,normal,,unmapped-expansion
cardmarket,Rake the Embers (Red),cm-expansion-5100,normal,,unmapped-expansion
cardmarket,Billowing Mirage (Red),cm-expansion-5100,normal,,unmapped-expansion
cardmarket,Skittering Sands (Red),cm-expansion-5100,normal,,unmapped-expansion
cardmarket,Dustup (Red),cm-expansion-5100,normal,,unmapped-expansion
cardmarket,Dunebreaker Cenipai (Red),cm-expansion-5100,normal,,unmapped-expansion
cardmarket,Embermaw Cenipai (Red),cm-expansion-5100,normal,,unmapped-expansion
cardmarket,Sweeping Blow (Red),cm-expansion-5100,normal,,unmapped-expansion
cardmarket,Sweeping Blow (Blue),cm-expansion-5100,normal,,unmapped-expansion
cardmarket,Spears of Surreality (Red),cm-expansion-5100,normal,,unmapped-expansion
cardmarket,Enigma Chimera (Red),cm-expansion-5100,normal,,unmapped-expansion
cardmarket,Ravenous Rabble (Red),cm-expansion-5100,normal,,unmapped-expansion
cardmarket,Wounding Blow (Red),cm-expansion-5100,normal,,unmapped-expansion
cardmarket,Critical Strike (Red),cm-expansion-5100,normal,,unmapped-expansion
cardmarket,Brutal Assault (Red),cm-expansion-5100,normal,,unmapped-expansion
cardmarket,Healing Balm (Red),cm-expansion-5100,normal,,unmapped-expansion
cardmarket,Sigil of Solace (Red),cm-expansion-5100,normal,,unmapped-expansion
cardmarket,Oasis Respite (Red),cm-expansion-5100,normal,,no-price
cardmarket,Sink Below (Red),cm-expansion-5100,normal,,unmapped-expansion
cardmarket,Fai,cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Phoenix Flame,cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Searing Emberblade,cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Hope Merchant's Hood,cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Sash of Sandikai,cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Heat Wave,cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Quelling Slippers,cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Rise Up,cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Rise from the Ashes (Red),cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Blaze Headlong,cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Inflame,cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Flamecall Awakening,cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Flameborn Retribution,cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Stoke the Flames,cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Lava Vein Loyalty (Red),cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Cinderskin Devotion (Red),cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Rebellious Rush,cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Dust Runner Outlaw (Red),cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Ronin Renegade (Red),cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Brand with Cinderclaw (Red),cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Trade In (Red),cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Flex (Red),cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Ronin Renegade (Blue),cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Dust Runner Outlaw (Blue),cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Lava Vein Loyalty (Blue),cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Cinderskin Devotion (Blue),cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Wounding Blow (Blue),cm-expansion-5101,normal,,unmapped-expansion
cardmarket,Romping Club // Dawnblade,cm-expansion-4479,normal,,unmapped-expansion
cardmarket,Seismic Surge // Quicken,cm-expansion-4479,normal,,unmapped-expansion
cardmarket,Anothos // Harmonized Kodachi,cm-expansion-4479,normal,,unmapped-expansion
cardmarket,"Bravo, Showstopper // Bravo",cm-expansion-4479,normal,,unmapped-expansion
cardmarket,"Bravo, Showstopper // Bravo",cm-expansion-4477,normal,,no-price
cardmarket,Anothos // Harmonized Kodachi,cm-expansion-4477,normal,,no-price
cardmarket,Seismic Surge // Quicken,cm-expansion-4477,normal,,unmapped-expansion
cardmarket,Romping Club // Dawnblade,cm-expansion-4477,normal,,no-price
cardmarket,Dorinthea Ironsong,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,"Bravo, Showstopper",cm-expansion-5042,normal,,unmapped-expansion
cardmarket,"Dash, Inventor Extraordinaire",cm-expansion-5042,normal,,unmapped-expansion
cardmarket,"Kano, Dracai of Aether",cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Scabskin Leathers,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Tectonic Plating,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Mask of Momentum,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Braveforge Bracers,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Teklo Foundry Heart,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Skullbone Crosswrap,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Grasp of the Arknight,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Storm Striders,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Fyendal's Spring Tunic,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Skullhorn,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Alpha Rampage,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Beast Within,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Massacre,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Reckless Swing,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Bloodrush Bellow,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Sand Sketched Plan,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Crater Fist,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Crippling Crush,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Mangle,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Righteous Cleansing,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Spinal Crush,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Show Time!,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Breeze Rider Boots,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Find Center,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Flood of Force,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Heron's Flight,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Lord of Wind,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Mugenshi: RELEASE,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Ancestral Empowerment,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Courage of Bladehold,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Glint the Quicksilver,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Rout,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Singing Steelblade,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Twinning Blade,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Spoils of War,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Steelblade Supremacy,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Viziertronic Model i,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,High Octane,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Induction Chamber,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Plasma Purifier,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Spark of Genius,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Teklo Core,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Perch Grapplers,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Endless Arrow,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Red in the Ledger,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Remorseless,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Nock the Deathwhistle,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Three of a Kind,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Feign Death,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Bloodsheath Skeleta,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Arknight Ascendancy,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Dread Triptych,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Become the Arknight,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Mordred Tide,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Runeblood Barrier,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Metacarpus Node,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Blazing Aether,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Chain Lightning,cm-expansion-5042,normal,,unmapped-expansion
cardmarket,Forked Lightning,cm-expansion-5042,normal,,unmapped-expansion
